timestamp,symbol,direction,confidence,weighted_score,long_score,short_score,diff,reason,near_setup_category
2026-07-01T04:43:38.837377+00:00,ETH/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T04:48:43.271560+00:00,ETH/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T04:53:49.473379+00:00,ETH/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T04:58:54.271972+00:00,ETH/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T05:03:58.901216+00:00,ETH/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T05:09:03.703404+00:00,ETH/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T05:14:08.480588+00:00,ETH/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T05:19:13.358016+00:00,ETH/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T05:24:18.186296+00:00,ETH/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T05:29:22.330308+00:00,ETH/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T05:34:26.656426+00:00,ETH/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T05:39:31.721959+00:00,ETH/USDT,SHORT,80.0,21.0,11.0,21.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T05:44:36.530114+00:00,ETH/USDT,SHORT,80.0,21.0,11.0,21.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T05:49:41.142041+00:00,ETH/USDT,SHORT,80.0,21.0,11.0,21.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T05:54:45.750632+00:00,ETH/USDT,SHORT,80.0,21.0,11.0,21.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T05:59:51.816998+00:00,ETH/USDT,SHORT,80.0,21.0,11.0,21.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T06:04:57.128133+00:00,SOL/USDT,LONG,65.0,21.0,21.0,16.0,5.0,No clear directional edge.,FAR
2026-07-01T06:10:00.904473+00:00,ETH/USDT,SHORT,83.0,22.0,11.0,22.0,11.0,No clear directional edge.,MEDIUM
2026-07-01T06:10:01.629312+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T06:15:05.399135+00:00,ETH/USDT,SHORT,80.0,21.0,11.0,21.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T06:15:07.422783+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T06:20:11.430028+00:00,ETH/USDT,SHORT,83.0,22.0,11.0,22.0,11.0,No clear directional edge.,MEDIUM
2026-07-01T06:20:12.146769+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T06:25:15.810607+00:00,ETH/USDT,SHORT,68.0,18.0,12.0,18.0,6.0,No clear directional edge.,FAR
2026-07-01T06:25:16.529382+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T06:30:21.160860+00:00,ETH/USDT,SHORT,74.0,18.0,10.0,18.0,8.0,No clear directional edge.,FAR
2026-07-01T06:30:22.065363+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T06:35:25.725136+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T06:35:28.064930+00:00,SOL/USDT,LONG,80.0,20.0,20.0,10.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T06:40:33.221077+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T06:40:34.650940+00:00,SOL/USDT,LONG,80.0,20.0,20.0,10.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T06:45:38.490485+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T06:45:39.210022+00:00,SOL/USDT,LONG,80.0,20.0,20.0,10.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T06:50:42.837122+00:00,ETH/USDT,SHORT,68.0,18.0,12.0,18.0,6.0,No clear directional edge.,FAR
2026-07-01T06:50:43.554805+00:00,SOL/USDT,LONG,80.0,20.0,20.0,10.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T06:55:47.274910+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T06:55:48.004929+00:00,SOL/USDT,LONG,80.0,20.0,20.0,10.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T07:00:51.790153+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T07:00:52.505093+00:00,SOL/USDT,LONG,80.0,20.0,20.0,10.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T07:05:56.098803+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T07:05:56.817291+00:00,SOL/USDT,LONG,80.0,20.0,20.0,10.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T07:11:00.774234+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T07:11:01.824874+00:00,SOL/USDT,LONG,80.0,20.0,20.0,10.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T07:16:06.205575+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T07:16:07.381135+00:00,SOL/USDT,LONG,80.0,20.0,20.0,10.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T07:21:11.790064+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T07:21:12.508881+00:00,SOL/USDT,LONG,80.0,20.0,20.0,10.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T07:26:16.519538+00:00,ETH/USDT,SHORT,68.0,18.0,12.0,18.0,6.0,No clear directional edge.,FAR
2026-07-01T07:26:17.407986+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T07:31:21.463303+00:00,ETH/USDT,SHORT,68.0,18.0,12.0,18.0,6.0,No clear directional edge.,FAR
2026-07-01T07:31:22.215999+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T07:36:26.272886+00:00,ETH/USDT,SHORT,68.0,18.0,12.0,18.0,6.0,No clear directional edge.,FAR
2026-07-01T07:36:27.166585+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T07:41:31.535513+00:00,ETH/USDT,SHORT,68.0,18.0,12.0,18.0,6.0,No clear directional edge.,FAR
2026-07-01T07:41:32.308877+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T07:46:37.279701+00:00,ETH/USDT,SHORT,68.0,18.0,12.0,18.0,6.0,No clear directional edge.,FAR
2026-07-01T07:46:38.140220+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T07:51:42.801473+00:00,ETH/USDT,SHORT,68.0,18.0,12.0,18.0,6.0,No clear directional edge.,FAR
2026-07-01T07:51:43.640047+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T07:56:47.504835+00:00,ETH/USDT,SHORT,68.0,18.0,12.0,18.0,6.0,No clear directional edge.,FAR
2026-07-01T07:56:48.233202+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T08:01:52.602874+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T08:01:53.821651+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T08:06:58.062643+00:00,ETH/USDT,SHORT,68.0,18.0,12.0,18.0,6.0,No clear directional edge.,FAR
2026-07-01T08:06:58.881389+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T08:12:02.784644+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T08:12:03.676871+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T08:17:08.237042+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T08:17:10.120654+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T08:22:14.131939+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T08:22:14.851690+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T08:27:18.040775+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T08:27:18.765646+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T08:32:23.092463+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T08:32:24.098713+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T08:37:28.171411+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T08:37:29.544187+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T08:42:33.355893+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T08:42:34.937530+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T08:47:38.539675+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T08:47:39.908669+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T08:52:43.705541+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T08:52:44.573786+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T08:57:47.072142+00:00,ETH/USDT,SHORT,68.0,18.0,12.0,18.0,6.0,No clear directional edge.,FAR
2026-07-01T09:02:50.470783+00:00,ETH/USDT,SHORT,74.0,18.0,10.0,18.0,8.0,No clear directional edge.,FAR
2026-07-01T09:07:55.107656+00:00,ETH/USDT,SHORT,74.0,18.0,10.0,18.0,8.0,No clear directional edge.,FAR
2026-07-01T09:12:59.291804+00:00,ETH/USDT,SHORT,74.0,18.0,10.0,18.0,8.0,No clear directional edge.,FAR
2026-07-01T09:18:02.768275+00:00,ETH/USDT,SHORT,74.0,18.0,10.0,18.0,8.0,No clear directional edge.,FAR
2026-07-01T09:23:06.129256+00:00,ETH/USDT,SHORT,74.0,18.0,10.0,18.0,8.0,No clear directional edge.,FAR
2026-07-01T09:23:07.009649+00:00,SOL/USDT,LONG,65.0,21.0,21.0,16.0,5.0,No clear directional edge.,FAR
2026-07-01T09:28:09.792124+00:00,ETH/USDT,SHORT,68.0,18.0,12.0,18.0,6.0,No clear directional edge.,FAR
2026-07-01T09:28:10.617763+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T09:33:13.423930+00:00,ETH/USDT,SHORT,74.0,18.0,10.0,18.0,8.0,No clear directional edge.,FAR
2026-07-01T09:38:17.258487+00:00,ETH/USDT,SHORT,74.0,18.0,10.0,18.0,8.0,No clear directional edge.,FAR
2026-07-01T09:43:23.684882+00:00,ETH/USDT,SHORT,74.0,18.0,10.0,18.0,8.0,No clear directional edge.,FAR
2026-07-01T09:48:27.911205+00:00,ETH/USDT,SHORT,74.0,18.0,10.0,18.0,8.0,No clear directional edge.,FAR
2026-07-01T09:53:33.234343+00:00,ETH/USDT,SHORT,74.0,18.0,10.0,18.0,8.0,No clear directional edge.,FAR
2026-07-01T09:58:38.488945+00:00,ETH/USDT,SHORT,74.0,18.0,10.0,18.0,8.0,No clear directional edge.,FAR
2026-07-01T10:03:42.580888+00:00,ETH/USDT,SHORT,74.0,18.0,10.0,18.0,8.0,No clear directional edge.,FAR
2026-07-01T10:08:46.563383+00:00,ETH/USDT,SHORT,74.0,18.0,10.0,18.0,8.0,No clear directional edge.,FAR
2026-07-01T10:13:50.328867+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T10:18:54.068911+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T10:24:00.191092+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T10:29:06.370581+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T10:34:12.118133+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T10:39:16.493218+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T10:44:23.493842+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T10:44:24.291984+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T10:49:29.190640+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T10:54:32.275572+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T10:54:32.976320+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T10:59:37.047656+00:00,ETH/USDT,SHORT,65.0,18.0,13.0,18.0,5.0,No clear directional edge.,FAR
2026-07-01T10:59:38.073877+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T11:04:40.538953+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T11:04:41.298974+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T11:09:46.647041+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T11:09:47.657158+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T11:14:51.664590+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T11:14:52.406597+00:00,SOL/USDT,LONG,65.0,21.0,21.0,16.0,5.0,No clear directional edge.,FAR
2026-07-01T11:19:56.331731+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T11:25:01.436329+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T11:25:03.440656+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T11:30:08.152856+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T11:30:08.887096+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T11:35:13.653098+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T11:35:14.819567+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T11:40:19.059024+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T11:40:20.569582+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T11:45:25.138039+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T11:45:26.133706+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T11:50:29.844109+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T11:50:30.569095+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T11:55:36.020267+00:00,ETH/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-01T11:55:36.971479+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T12:00:42.315843+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T12:00:43.046738+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T12:05:47.565292+00:00,ETH/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-01T12:05:48.489527+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T12:10:53.210698+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T12:10:54.109170+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T12:15:57.944650+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T12:15:58.661547+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T12:21:02.482444+00:00,ETH/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-01T12:21:03.304729+00:00,SOL/USDT,LONG,80.0,20.0,20.0,10.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T12:26:07.405396+00:00,ETH/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-01T12:26:08.293721+00:00,SOL/USDT,LONG,80.0,20.0,20.0,10.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T12:31:12.956033+00:00,ETH/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-01T12:31:13.836040+00:00,SOL/USDT,LONG,77.0,20.0,20.0,11.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T12:36:17.455012+00:00,ETH/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-01T12:36:18.272796+00:00,SOL/USDT,LONG,77.0,20.0,20.0,11.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T12:41:22.852163+00:00,ETH/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-01T12:41:23.612356+00:00,SOL/USDT,LONG,77.0,20.0,20.0,11.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T12:46:27.756755+00:00,ETH/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-01T12:46:28.497177+00:00,SOL/USDT,LONG,77.0,20.0,20.0,11.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T12:51:32.813789+00:00,ETH/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-01T12:51:33.800228+00:00,SOL/USDT,LONG,77.0,20.0,20.0,11.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T12:56:38.588075+00:00,ETH/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-01T12:56:39.442604+00:00,SOL/USDT,LONG,77.0,20.0,20.0,11.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T13:01:43.311350+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T13:06:47.846500+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T13:06:48.566109+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T13:11:52.302744+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T13:11:53.120076+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T13:16:56.876392+00:00,ETH/USDT,SHORT,77.0,20.0,11.0,20.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T13:16:57.595557+00:00,SOL/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-01T13:22:01.284859+00:00,ETH/USDT,SHORT,80.0,20.0,10.0,20.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T13:27:05.859616+00:00,ETH/USDT,SHORT,80.0,20.0,10.0,20.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T13:32:11.204415+00:00,ETH/USDT,SHORT,80.0,20.0,10.0,20.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T13:37:15.964335+00:00,ETH/USDT,SHORT,80.0,20.0,10.0,20.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T13:42:21.017148+00:00,ETH/USDT,SHORT,86.0,20.0,8.0,20.0,12.0,No clear directional edge.,CLOSE
2026-07-01T13:47:27.081393+00:00,ETH/USDT,SHORT,80.0,21.0,11.0,21.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T13:52:33.688808+00:00,ETH/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T13:57:38.196561+00:00,ETH/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T14:02:42.599489+00:00,ETH/USDT,SHORT,80.0,21.0,11.0,21.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T14:07:48.611156+00:00,ETH/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T14:12:52.487391+00:00,BTC/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T14:12:53.306492+00:00,ETH/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-01T14:17:57.561271+00:00,BTC/USDT,SHORT,89.0,24.0,11.0,24.0,13.0,No clear directional edge.,CLOSE
2026-07-01T14:17:58.972594+00:00,ETH/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-01T14:23:02.579761+00:00,BTC/USDT,SHORT,89.0,24.0,11.0,24.0,13.0,No clear directional edge.,CLOSE
2026-07-01T14:23:03.518869+00:00,ETH/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-01T14:28:07.216476+00:00,BTC/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T14:28:08.054478+00:00,ETH/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-01T14:33:12.884933+00:00,BTC/USDT,SHORT,77.0,23.0,14.0,23.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T14:38:17.961775+00:00,BTC/USDT,SHORT,71.0,21.0,14.0,21.0,7.0,No clear directional edge.,FAR
2026-07-01T14:38:18.800501+00:00,ETH/USDT,SHORT,80.0,21.0,11.0,21.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T14:43:22.720286+00:00,BTC/USDT,SHORT,77.0,23.0,14.0,23.0,9.0,No clear directional edge.,MEDIUM
2026-07-01T14:48:27.205752+00:00,BTC/USDT,SHORT,71.0,21.0,14.0,21.0,7.0,No clear directional edge.,FAR
2026-07-01T14:48:28.035161+00:00,ETH/USDT,SHORT,80.0,21.0,11.0,21.0,10.0,No clear directional edge.,MEDIUM
2026-07-01T14:53:31.668727+00:00,BTC/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T14:58:36.867928+00:00,BTC/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-01T15:03:42.837016+00:00,BTC/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T15:03:43.655044+00:00,ETH/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-01T15:08:47.413223+00:00,BTC/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T15:08:48.794477+00:00,ETH/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-01T15:13:52.879209+00:00,BTC/USDT,SHORT,89.0,24.0,11.0,24.0,13.0,No clear directional edge.,CLOSE
2026-07-01T15:13:54.251612+00:00,ETH/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-01T15:18:57.951239+00:00,BTC/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-01T15:18:58.678789+00:00,ETH/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-01T15:24:04.426660+00:00,ETH/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-01T15:29:09.588116+00:00,ETH/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-01T15:34:14.586644+00:00,ETH/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-01T15:39:18.535563+00:00,BTC/USDT,SHORT,89.0,24.0,11.0,24.0,13.0,No clear directional edge.,CLOSE
2026-07-01T15:39:19.421663+00:00,ETH/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-01T15:44:24.021528+00:00,ETH/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-01T15:49:28.351395+00:00,BTC/USDT,SHORT,89.0,24.0,11.0,24.0,13.0,No clear directional edge.,CLOSE
2026-07-01T15:49:29.248086+00:00,ETH/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-01T15:54:33.315410+00:00,BTC/USDT,SHORT,89.0,24.0,11.0,24.0,13.0,No clear directional edge.,CLOSE
2026-07-01T15:54:34.087492+00:00,ETH/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
