timestamp,symbol,direction,weighted_score,final_score,confidence,diff,status,entry_time,entry_close_time,entry_price,1h_status,1h_future_time,1h_future_close_time,1h_close,1h_return_pct,1h_favorable,2h_status,2h_future_time,2h_future_close_time,2h_close,2h_return_pct,2h_favorable,4h_status,4h_future_time,4h_future_close_time,4h_close,4h_return_pct,4h_favorable,8h_status,8h_future_time,8h_future_close_time,8h_close,8h_return_pct,8h_favorable
2026-06-28T18:55:25.169774+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T17:00:00+00:00,2026-06-28T18:00:00+00:00,59580.5,OK,2026-06-28T19:00:00+00:00,2026-06-28T20:00:00+00:00,59480.2,0.1683,True,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,59653.6,-0.1227,False,OK,2026-06-28T22:00:00+00:00,2026-06-28T23:00:00+00:00,59067.2,0.8615,True,OK,2026-06-29T02:00:00+00:00,2026-06-29T03:00:00+00:00,59752.1,-0.288,False
2026-06-28T19:05:39.300124+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,59611.4,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,59653.6,-0.0708,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,0.2845,True,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,0.0609,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,60048.4,-0.7331,False
2026-06-28T19:10:44.480945+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,59611.4,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,59653.6,-0.0708,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,0.2845,True,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,0.0609,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,60048.4,-0.7331,False
2026-06-28T19:15:49.363234+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,59611.4,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,59653.6,-0.0708,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,0.2845,True,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,0.0609,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,60048.4,-0.7331,False
2026-06-28T19:20:54.773782+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,59611.4,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,59653.6,-0.0708,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,0.2845,True,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,0.0609,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,60048.4,-0.7331,False
2026-06-28T19:20:56.735368+00:00,SOL/USDT,LONG,20.0,0.0,74.0,8.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,71.17,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,70.9,-0.3794,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,70.46,-0.9976,False,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,71.4,0.3232,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,72.68,2.1217,True
2026-06-28T19:26:00.345221+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,59611.4,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,59653.6,-0.0708,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,0.2845,True,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,0.0609,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,60048.4,-0.7331,False
2026-06-28T19:31:06.147280+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,59611.4,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,59653.6,-0.0708,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,0.2845,True,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,0.0609,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,60048.4,-0.7331,False
2026-06-28T19:36:11.515847+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,59611.4,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,59653.6,-0.0708,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,0.2845,True,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,0.0609,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,60048.4,-0.7331,False
2026-06-28T19:41:16.961742+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,59611.4,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,59653.6,-0.0708,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,0.2845,True,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,0.0609,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,60048.4,-0.7331,False
2026-06-28T19:41:18.989004+00:00,SOL/USDT,LONG,20.0,0.0,74.0,8.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,71.17,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,70.9,-0.3794,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,70.46,-0.9976,False,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,71.4,0.3232,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,72.68,2.1217,True
2026-06-28T19:46:23.680743+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,59611.4,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,59653.6,-0.0708,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,0.2845,True,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,0.0609,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,60048.4,-0.7331,False
2026-06-28T19:46:26.391273+00:00,SOL/USDT,LONG,20.0,0.0,74.0,8.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,71.17,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,70.9,-0.3794,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,70.46,-0.9976,False,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,71.4,0.3232,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,72.68,2.1217,True
2026-06-28T19:51:28.777442+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,59611.4,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,59653.6,-0.0708,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,0.2845,True,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,0.0609,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,60048.4,-0.7331,False
2026-06-28T19:51:29.904213+00:00,ETH/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,1571.75,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,1573.09,-0.0853,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,1563.65,0.5153,True,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,1572.01,-0.0165,False,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,1584.75,-0.8271,False
2026-06-28T19:51:31.262075+00:00,SOL/USDT,LONG,22.0,0.0,80.0,10.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,71.17,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,70.9,-0.3794,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,70.46,-0.9976,False,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,71.4,0.3232,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,72.68,2.1217,True
2026-06-28T19:56:33.595761+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,59611.4,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,59653.6,-0.0708,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,0.2845,True,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,0.0609,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,60048.4,-0.7331,False
2026-06-28T19:56:35.342364+00:00,SOL/USDT,LONG,20.0,0.0,74.0,8.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,71.17,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,70.9,-0.3794,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,70.46,-0.9976,False,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,71.4,0.3232,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,72.68,2.1217,True
2026-06-28T19:59:40.367045+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,59611.4,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,59653.6,-0.0708,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,0.2845,True,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,0.0609,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,60048.4,-0.7331,False
2026-06-28T19:59:41.922310+00:00,SOL/USDT,LONG,20.0,0.0,74.0,8.0,OK,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00+00:00,71.17,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,70.9,-0.3794,False,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,70.46,-0.9976,False,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,71.4,0.3232,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,72.68,2.1217,True
2026-06-28T20:02:55.053916+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T19:00:00+00:00,2026-06-28T20:00:00+00:00,59480.2,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,0.0646,True,OK,2026-06-28T22:00:00+00:00,2026-06-28T23:00:00+00:00,59067.2,0.6943,True,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,59665.9,-0.3122,False,OK,2026-06-29T04:00:00+00:00,2026-06-29T05:00:00+00:00,59829.2,-0.5867,False
2026-06-28T20:03:56.505130+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T19:00:00+00:00,2026-06-28T20:00:00+00:00,59480.2,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,0.0646,True,OK,2026-06-28T22:00:00+00:00,2026-06-28T23:00:00+00:00,59067.2,0.6943,True,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,59665.9,-0.3122,False,OK,2026-06-29T04:00:00+00:00,2026-06-29T05:00:00+00:00,59829.2,-0.5867,False
2026-06-28T21:59:27.578279+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T20:00:00+00:00,2026-06-28T21:00:00+00:00,59653.6,OK,2026-06-28T22:00:00+00:00,2026-06-28T23:00:00+00:00,59067.2,0.983,True,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,0.1316,True,OK,2026-06-29T01:00:00+00:00,2026-06-29T02:00:00+00:00,59437.0,0.3631,True,OK,2026-06-29T05:00:00+00:00,2026-06-29T06:00:00+00:00,60102.3,-0.7522,False
2026-06-28T22:19:48.026877+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,-0.2243,False,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,59665.9,-0.377,False,OK,2026-06-29T02:00:00+00:00,2026-06-29T03:00:00+00:00,59752.1,-0.522,False,OK,2026-06-29T06:00:00+00:00,2026-06-29T07:00:00+00:00,60075.3,-1.0657,False
2026-06-28T22:29:59.419422+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,-0.2243,False,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,59665.9,-0.377,False,OK,2026-06-29T02:00:00+00:00,2026-06-29T03:00:00+00:00,59752.1,-0.522,False,OK,2026-06-29T06:00:00+00:00,2026-06-29T07:00:00+00:00,60075.3,-1.0657,False
2026-06-28T22:35:05.086168+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,-0.2243,False,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,59665.9,-0.377,False,OK,2026-06-29T02:00:00+00:00,2026-06-29T03:00:00+00:00,59752.1,-0.522,False,OK,2026-06-29T06:00:00+00:00,2026-06-29T07:00:00+00:00,60075.3,-1.0657,False
2026-06-28T22:40:09.792704+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,-0.2243,False,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,59665.9,-0.377,False,OK,2026-06-29T02:00:00+00:00,2026-06-29T03:00:00+00:00,59752.1,-0.522,False,OK,2026-06-29T06:00:00+00:00,2026-06-29T07:00:00+00:00,60075.3,-1.0657,False
2026-06-28T22:45:15.041304+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,-0.2243,False,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,59665.9,-0.377,False,OK,2026-06-29T02:00:00+00:00,2026-06-29T03:00:00+00:00,59752.1,-0.522,False,OK,2026-06-29T06:00:00+00:00,2026-06-29T07:00:00+00:00,60075.3,-1.0657,False
2026-06-28T22:50:21.381403+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,-0.2243,False,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,59665.9,-0.377,False,OK,2026-06-29T02:00:00+00:00,2026-06-29T03:00:00+00:00,59752.1,-0.522,False,OK,2026-06-29T06:00:00+00:00,2026-06-29T07:00:00+00:00,60075.3,-1.0657,False
2026-06-28T22:55:26.792357+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,59441.8,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,59575.1,-0.2243,False,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,59665.9,-0.377,False,OK,2026-06-29T02:00:00+00:00,2026-06-29T03:00:00+00:00,59752.1,-0.522,False,OK,2026-06-29T06:00:00+00:00,2026-06-29T07:00:00+00:00,60075.3,-1.0657,False
2026-06-28T22:55:28.045809+00:00,ETH/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T21:00:00+00:00,2026-06-28T22:00:00+00:00,1563.65,OK,2026-06-28T23:00:00+00:00,2026-06-29T00:00:00+00:00,1572.01,-0.5346,False,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,1573.77,-0.6472,False,OK,2026-06-29T02:00:00+00:00,2026-06-29T03:00:00+00:00,1576.53,-0.8237,False,OK,2026-06-29T06:00:00+00:00,2026-06-29T07:00:00+00:00,1583.2,-1.2503,False
2026-06-28T23:00:32.375207+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T22:00:00+00:00,2026-06-28T23:00:00+00:00,59067.2,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,59665.9,-1.0136,False,OK,2026-06-29T01:00:00+00:00,2026-06-29T02:00:00+00:00,59437.0,-0.6261,False,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,60048.4,-1.6612,False,OK,2026-06-29T07:00:00+00:00,2026-06-29T08:00:00+00:00,60006.0,-1.5894,False
2026-06-28T23:00:33.188546+00:00,ETH/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T22:00:00+00:00,2026-06-28T23:00:00+00:00,1557.24,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,1573.77,-1.0615,False,OK,2026-06-29T01:00:00+00:00,2026-06-29T02:00:00+00:00,1568.48,-0.7218,False,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,1584.75,-1.7666,False,OK,2026-06-29T07:00:00+00:00,2026-06-29T08:00:00+00:00,1580.16,-1.4718,False
2026-06-28T23:05:37.409165+00:00,BTC/USDT,SHORT,26.0,0.0,92.0,14.0,OK,2026-06-28T22:00:00+00:00,2026-06-28T23:00:00+00:00,59067.2,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,59665.9,-1.0136,False,OK,2026-06-29T01:00:00+00:00,2026-06-29T02:00:00+00:00,59437.0,-0.6261,False,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,60048.4,-1.6612,False,OK,2026-06-29T07:00:00+00:00,2026-06-29T08:00:00+00:00,60006.0,-1.5894,False
2026-06-29T01:07:56.903154+00:00,SOL/USDT,LONG,21.0,0.0,77.0,9.0,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,71.65,OK,2026-06-29T02:00:00+00:00,2026-06-29T03:00:00+00:00,72.21,0.7816,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,72.68,1.4375,True,OK,2026-06-29T05:00:00+00:00,2026-06-29T06:00:00+00:00,72.32,0.9351,True,OK,2026-06-29T09:00:00+00:00,2026-06-29T10:00:00+00:00,72.92,1.7725,True
2026-06-29T01:43:35.270930+00:00,SOL/USDT,LONG,21.0,0.0,77.0,9.0,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,71.65,OK,2026-06-29T02:00:00+00:00,2026-06-29T03:00:00+00:00,72.21,0.7816,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,72.68,1.4375,True,OK,2026-06-29T05:00:00+00:00,2026-06-29T06:00:00+00:00,72.32,0.9351,True,OK,2026-06-29T09:00:00+00:00,2026-06-29T10:00:00+00:00,72.92,1.7725,True
2026-06-29T01:48:39.955299+00:00,SOL/USDT,LONG,21.0,0.0,77.0,9.0,OK,2026-06-29T00:00:00+00:00,2026-06-29T01:00:00+00:00,71.65,OK,2026-06-29T02:00:00+00:00,2026-06-29T03:00:00+00:00,72.21,0.7816,True,OK,2026-06-29T03:00:00+00:00,2026-06-29T04:00:00+00:00,72.68,1.4375,True,OK,2026-06-29T05:00:00+00:00,2026-06-29T06:00:00+00:00,72.32,0.9351,True,OK,2026-06-29T09:00:00+00:00,2026-06-29T10:00:00+00:00,72.92,1.7725,True
